,brewery_id,breweries,address1,address2,city,STATE,code,country,phone,website,filepath,descript,last_mod,coordinates,id,abv,name,state
897,1151,Skagit River Brewing,404 South Third Street,,Mount Vernon,Washington,98273,United States,1-360-336-2884,,,,2010-07-22T16:00:20-04:00,"48.4192, -122.335",744,4.8,Skagit Brown Ale,WA
898,1151,Skagit River Brewing,404 South Third Street,,Mount Vernon,Washington,98273,United States,1-360-336-2884,,,,2010-07-22T16:00:20-04:00,"48.4192, -122.335",745,4.5,Yellowjacket Pale Ale,WA
899,1151,Skagit River Brewing,404 South Third Street,,Mount Vernon,Washington,98273,United States,1-360-336-2884,,,,2010-07-22T16:00:20-04:00,"48.4192, -122.335",746,4.3,Dutch Girl Lager,WA
900,1151,Skagit River Brewing,404 South Third Street,,Mount Vernon,Washington,98273,United States,1-360-336-2884,,,,2010-07-22T16:00:20-04:00,"48.4192, -122.335",747,4.0,Del Rio Lager,WA
916,1296,Twin Rivers Brewing,104 North Lewis Street,,Monroe,Washington,98272,United States,1-360-794-4056,,,,2010-07-22T16:00:20-04:00,"47.8559, -121.971",703,6.2,Imperial Stout,WA
917,1296,Twin Rivers Brewing,104 North Lewis Street,,Monroe,Washington,98272,United States,1-360-794-4056,,,,2010-07-22T16:00:20-04:00,"47.8559, -121.971",704,7.2,Imperial I.P.A.,WA
918,1296,Twin Rivers Brewing,104 North Lewis Street,,Monroe,Washington,98272,United States,1-360-794-4056,,,,2010-07-22T16:00:20-04:00,"47.8559, -121.971",705,0.0,India Pale Ale,WA
919,1296,Twin Rivers Brewing,104 North Lewis Street,,Monroe,Washington,98272,United States,1-360-794-4056,,,,2010-07-22T16:00:20-04:00,"47.8559, -121.971",706,5.0,N.W. Pale Ale,WA
920,1296,Twin Rivers Brewing,104 North Lewis Street,,Monroe,Washington,98272,United States,1-360-794-4056,,,,2010-07-22T16:00:20-04:00,"47.8559, -121.971",707,5.0,Bock,WA
921,1296,Twin Rivers Brewing,104 North Lewis Street,,Monroe,Washington,98272,United States,1-360-794-4056,,,,2010-07-22T16:00:20-04:00,"47.8559, -121.971",708,4.3,Weissbier,WA
922,1296,Twin Rivers Brewing,104 North Lewis Street,,Monroe,Washington,98272,United States,1-360-794-4056,,,,2010-07-22T16:00:20-04:00,"47.8559, -121.971",709,5.7,Saison,WA
923,1296,Twin Rivers Brewing,104 North Lewis Street,,Monroe,Washington,98272,United States,1-360-794-4056,,,,2010-07-22T16:00:20-04:00,"47.8559, -121.971",710,4.7,Pilsner,WA
924,1315,Upstream Brewing Company at Legacy,17070 Wright Plaza,,Omaha,Nebraska,68130,United States,1-402-778-0100,,,,2010-07-22T16:00:20-04:00,"41.2331, -96.1811",15,9.0,Oak-Aged Belgian Tripel,NE
925,1315,Upstream Brewing Company at Legacy,17070 Wright Plaza,,Omaha,Nebraska,68130,United States,1-402-778-0100,,,,2010-07-22T16:00:20-04:00,"41.2331, -96.1811",60,9.4,Oak Aged Ebenezer,NE
926,1315,Upstream Brewing Company at Legacy,17070 Wright Plaza,,Omaha,Nebraska,68130,United States,1-402-778-0100,,,,2010-07-22T16:00:20-04:00,"41.2331, -96.1811",113,6.0,Oak Aged IPA,NE
927,1315,Upstream Brewing Company at Legacy,17070 Wright Plaza,,Omaha,Nebraska,68130,United States,1-402-778-0100,,,,2010-07-22T16:00:20-04:00,"41.2331, -96.1811",204,6.5,Gueuze-Lambic,NE
928,1315,Upstream Brewing Company at Legacy,17070 Wright Plaza,,Omaha,Nebraska,68130,United States,1-402-778-0100,,,,2010-07-22T16:00:20-04:00,"41.2331, -96.1811",422,0.0,Espresso Stout,NE
929,1315,Upstream Brewing Company at Legacy,17070 Wright Plaza,,Omaha,Nebraska,68130,United States,1-402-778-0100,,,,2010-07-22T16:00:20-04:00,"41.2331, -96.1811",938,6.8,Double IPA,NE
930,1315,Upstream Brewing Company at Legacy,17070 Wright Plaza,,Omaha,Nebraska,68130,United States,1-402-778-0100,,,,2010-07-22T16:00:20-04:00,"41.2331, -96.1811",939,6.5,Dundee Export 90 Scotch Ale,NE
931,1315,Upstream Brewing Company at Legacy,17070 Wright Plaza,,Omaha,Nebraska,68130,United States,1-402-778-0100,,,,2010-07-22T16:00:20-04:00,"41.2331, -96.1811",940,5.9,Blackstone Stout,NE
936,1072,Rogue Ales,2320 SE OSU Drive,,Newport,Oregon,97365,United States,1-541-867-3664,http://www.rogue.com,,"Rogue Ales was founded in 1988 by Jack Joyce, Rob Strasser and Bob Woodell, three corporate types who wanted to go into the food/beverage industry. Rogue's first brewpub was located in Ashland, Oregon and was a 10bbl brewsystem. Rogue opened a second brewpub, 15bbl brewsystem, in May 1989 located in Newport, Oregon. Rogue closed its Ashland operation in 1997, after the great flood destroyed the place. In 1991, the 15bbl system, named Howard after John Maier's former boss, from the Newport brewpub was transferred across the bay to the current brewery and upgraded to a 30bbl system. In 1998 Rogue bought a 50bbl brewsystem, named Kobe. Kobe is the only brewsystem in use. Tours: We offer brewery tours every day at 3 pm (followed by a distillery tour at 4pm). Go up to the bar inside the brewery (Brewers on the Bay) and check in with the bartender and the tour will commence. Please call ahead if you have a large group and or to verify the tour time...Brewer's on the Bay phone is 541-867-3664. The view from Brewers on the Bay includes the marina (outside), and the bottling line and brew kettles (inside).",2010-07-22T16:00:20-04:00,"44.6202, -124.052",332,11.5,Old Crustacean Barleywine 2006,OR
937,1072,Rogue Ales,2320 SE OSU Drive,,Newport,Oregon,97365,United States,1-541-867-3664,http://www.rogue.com,,"Rogue Ales was founded in 1988 by Jack Joyce, Rob Strasser and Bob Woodell, three corporate types who wanted to go into the food/beverage industry. Rogue's first brewpub was located in Ashland, Oregon and was a 10bbl brewsystem. Rogue opened a second brewpub, 15bbl brewsystem, in May 1989 located in Newport, Oregon. Rogue closed its Ashland operation in 1997, after the great flood destroyed the place. In 1991, the 15bbl system, named Howard after John Maier's former boss, from the Newport brewpub was transferred across the bay to the current brewery and upgraded to a 30bbl system. In 1998 Rogue bought a 50bbl brewsystem, named Kobe. Kobe is the only brewsystem in use. Tours: We offer brewery tours every day at 3 pm (followed by a distillery tour at 4pm). Go up to the bar inside the brewery (Brewers on the Bay) and check in with the bartender and the tour will commence. Please call ahead if you have a large group and or to verify the tour time...Brewer's on the Bay phone is 541-867-3664. The view from Brewers on the Bay includes the marina (outside), and the bottling line and brew kettles (inside).",2010-07-22T16:00:20-04:00,"44.6202, -124.052",809,0.0,Old Crustacean Barleywine 2005,OR
944,1260,Three Floyds Brewing,9750 Indiana Parkway,,Munster,Indiana,46321,United States,1-219-922-3565,http://www.threefloydspub.com/,,,2010-07-22T16:00:20-04:00,"41.5354, -87.5158",102,0.0,Pride & Joy Mild Ale,IN
945,1260,Three Floyds Brewing,9750 Indiana Parkway,,Munster,Indiana,46321,United States,1-219-922-3565,http://www.threefloydspub.com/,,,2010-07-22T16:00:20-04:00,"41.5354, -87.5158",103,7.0,Robert the Bruce Scottish Ale,IN
948,1221,Surly Brewing,4811 Dusharme Drive,,Brooklyn Center,Minnesota,55429,United States,1-763-535-3330,http://www.surlybrewing.com/,,,2010-07-22T16:00:20-04:00,"45.0429, -93.3246",58,6.0,Furious Beer,MN
949,1221,Surly Brewing,4811 Dusharme Drive,,Brooklyn Center,Minnesota,55429,United States,1-763-535-3330,http://www.surlybrewing.com/,,,2010-07-22T16:00:20-04:00,"45.0429, -93.3246",59,5.1,Bender Beer,MN
950,1271,Tommyknocker Brewery and Pub,1401 Miner Street,,Idaho Springs,Colorado,80452,United States,1-303-567-2688,http://www.tommyknocker.com/,,,2010-07-22T16:00:20-04:00,"39.7418, -105.518",29,0.0,Ornery Amber Lager,CO
951,1271,Tommyknocker Brewery and Pub,1401 Miner Street,,Idaho Springs,Colorado,80452,United States,1-303-567-2688,http://www.tommyknocker.com/,,,2010-07-22T16:00:20-04:00,"39.7418, -105.518",31,0.0,Maple Nut Brown Ale Ale,CO
952,1271,Tommyknocker Brewery and Pub,1401 Miner Street,,Idaho Springs,Colorado,80452,United States,1-303-567-2688,http://www.tommyknocker.com/,,,2010-07-22T16:00:20-04:00,"39.7418, -105.518",32,0.0,Cocoa Porter,CO
961,1316,Upstream Brewing Old Market,514 South Eleventh Street,,Omaha,Nebraska,68102,United States,1-402-344-0200,http://www.upstreambrewing.com/,,"Derived from the Native American meaning of Omaha, upstream or against the current, the Upstream Brewing Company is just thatï¿½a restaurant different from the rest. Since opening in 1996, the Upstream has been all about freshï¿½from the handcrafted beers to the locally grown produce to the lively atmosphere. Not to mention the friendly, knowledgeable staff. So stop in today, and find out why we've been named one of Omaha's Best several years running.",2010-07-22T16:00:20-04:00,"41.2553, -95.9306",217,9.0,Grand Cru,NE
963,1204,Stone Brewing Co.,1999 Citracado Parkway,,Escondido,California,92029,United States,1-760-471-4999,http://www.stonebrew.com/,,,2010-07-22T16:00:20-04:00,"33.1157, -117.12",194,8.4,Vertical Epic 07.07.07,CA
964,1204,Stone Brewing Co.,1999 Citracado Parkway,,Escondido,California,92029,United States,1-760-471-4999,http://www.stonebrew.com/,,,2010-07-22T16:00:20-04:00,"33.1157, -117.12",198,11.26,Old Guardian Barley Wine 2007,CA
965,1204,Stone Brewing Co.,1999 Citracado Parkway,,Escondido,California,92029,United States,1-760-471-4999,http://www.stonebrew.com/,,,2010-07-22T16:00:20-04:00,"33.1157, -117.12",484,10.0,Double Bastard Ale,CA
966,1204,Stone Brewing Co.,1999 Citracado Parkway,,Escondido,California,92029,United States,1-760-471-4999,http://www.stonebrew.com/,,,2010-07-22T16:00:20-04:00,"33.1157, -117.12",821,6.9,Stone IPA,CA
967,1204,Stone Brewing Co.,1999 Citracado Parkway,,Escondido,California,92029,United States,1-760-471-4999,http://www.stonebrew.com/,,,2010-07-22T16:00:20-04:00,"33.1157, -117.12",868,7.5,9th Anniversary IPA,CA
968,1204,Stone Brewing Co.,1999 Citracado Parkway,,Escondido,California,92029,United States,1-760-471-4999,http://www.stonebrew.com/,,,2010-07-22T16:00:20-04:00,"33.1157, -117.12",922,8.5,Vertical Epic 05.05.05,CA
969,1205,Stone Cellar Brewpub & Restaurant,1004 South Olde Oneida,,Appleton,Wisconsin,54915,United States,1-920-735-0507,,,,2010-07-22T16:00:20-04:00,"44.2536, -88.4037",933,0.0,Riverboat Rye,WI
970,1205,Stone Cellar Brewpub & Restaurant,1004 South Olde Oneida,,Appleton,Wisconsin,54915,United States,1-920-735-0507,,,,2010-07-22T16:00:20-04:00,"44.2536, -88.4037",934,0.0,Masterpiece Porter,WI
971,1205,Stone Cellar Brewpub & Restaurant,1004 South Olde Oneida,,Appleton,Wisconsin,54915,United States,1-920-735-0507,,,,2010-07-22T16:00:20-04:00,"44.2536, -88.4037",935,0.0,Stout,WI
972,1264,Thunderhead Brewery #2,120 East Third Street,,Grand Island,Nebraska,68801,United States,1-308-398-2500,,,,2010-07-22T16:00:20-04:00,"40.9259, -98.3397",82,0.0,Modern Monks Belgian Blonde,NE
973,1264,Thunderhead Brewery #2,120 East Third Street,,Grand Island,Nebraska,68801,United States,1-308-398-2500,,,,2010-07-22T16:00:20-04:00,"40.9259, -98.3397",83,0.0,Grand Cru,NE
974,1264,Thunderhead Brewery #2,120 East Third Street,,Grand Island,Nebraska,68801,United States,1-308-398-2500,,,,2010-07-22T16:00:20-04:00,"40.9259, -98.3397",150,0.0,Nitro Porter,NE
975,1264,Thunderhead Brewery #2,120 East Third Street,,Grand Island,Nebraska,68801,United States,1-308-398-2500,,,,2010-07-22T16:00:20-04:00,"40.9259, -98.3397",437,0.0,Imperial Porter,NE
976,1264,Thunderhead Brewery #2,120 East Third Street,,Grand Island,Nebraska,68801,United States,1-308-398-2500,,,,2010-07-22T16:00:20-04:00,"40.9259, -98.3397",438,0.0,Amber Ale,NE
978,1321,Valley Forge Brewing,,,Wayne,Pennsylvania,,United States,,,,,2010-07-22T16:00:20-04:00,"40.0439, -75.3881",965,0.0,Dunkelweizen,PA
979,1321,Valley Forge Brewing,,,Wayne,Pennsylvania,,United States,,,,,2010-07-22T16:00:20-04:00,"40.0439, -75.3881",966,6.1,Regiment Pale Ale,PA
980,1321,Valley Forge Brewing,,,Wayne,Pennsylvania,,United States,,,,,2010-07-22T16:00:20-04:00,"40.0439, -75.3881",967,5.7,Red Coat Ale,PA
981,1158,Sly Fox Brewhouse and Eatery - Royersford,312 North Lewis Road,,Royersford,Pennsylvania,19468,United States,1-610-948-8088,http://www.slyfoxbeer.com/index1.asp,,"A full production brewery and accompanying restaurant opened in 2004 by the owners of Sly Fox Brewhouse & Eatery in nearby Phoenixville. The 20bbl brewhouse packages a wide range of beers in 12oz cans, 22oz bottles and 750ml bottles. Pikeland Pils, a multiple GABF Gold Medal Winner, and O'Reilly's Stout, a nitro-poured, draught-only beer named after brewer Brian O'Reilly's grandfather are among its most popular beers, on and off premises, as are such Belgian-style delights as Incubus Tripel, Ichor Quadrupel, Saison Vos & Black Raspberry Reserve. Sly Fox is also noted for its Bock Beers (see listing for the Phoenixville pub for more details) and annual Christmas Ale.",2010-07-22T16:00:20-04:00,"40.1943, -75.534",968,7.5,Instigator Doppelbock,PA
982,1158,Sly Fox Brewhouse and Eatery - Royersford,312 North Lewis Road,,Royersford,Pennsylvania,19468,United States,1-610-948-8088,http://www.slyfoxbeer.com/index1.asp,,"A full production brewery and accompanying restaurant opened in 2004 by the owners of Sly Fox Brewhouse & Eatery in nearby Phoenixville. The 20bbl brewhouse packages a wide range of beers in 12oz cans, 22oz bottles and 750ml bottles. Pikeland Pils, a multiple GABF Gold Medal Winner, and O'Reilly's Stout, a nitro-poured, draught-only beer named after brewer Brian O'Reilly's grandfather are among its most popular beers, on and off premises, as are such Belgian-style delights as Incubus Tripel, Ichor Quadrupel, Saison Vos & Black Raspberry Reserve. Sly Fox is also noted for its Bock Beers (see listing for the Phoenixville pub for more details) and annual Christmas Ale.",2010-07-22T16:00:20-04:00,"40.1943, -75.534",969,5.1,Piketown Pils,PA
983,1158,Sly Fox Brewhouse and Eatery - Royersford,312 North Lewis Road,,Royersford,Pennsylvania,19468,United States,1-610-948-8088,http://www.slyfoxbeer.com/index1.asp,,"A full production brewery and accompanying restaurant opened in 2004 by the owners of Sly Fox Brewhouse & Eatery in nearby Phoenixville. The 20bbl brewhouse packages a wide range of beers in 12oz cans, 22oz bottles and 750ml bottles. Pikeland Pils, a multiple GABF Gold Medal Winner, and O'Reilly's Stout, a nitro-poured, draught-only beer named after brewer Brian O'Reilly's grandfather are among its most popular beers, on and off premises, as are such Belgian-style delights as Incubus Tripel, Ichor Quadrupel, Saison Vos & Black Raspberry Reserve. Sly Fox is also noted for its Bock Beers (see listing for the Phoenixville pub for more details) and annual Christmas Ale.",2010-07-22T16:00:20-04:00,"40.1943, -75.534",970,5.6,Seamus Irish Red,PA
984,1158,Sly Fox Brewhouse and Eatery - Royersford,312 North Lewis Road,,Royersford,Pennsylvania,19468,United States,1-610-948-8088,http://www.slyfoxbeer.com/index1.asp,,"A full production brewery and accompanying restaurant opened in 2004 by the owners of Sly Fox Brewhouse & Eatery in nearby Phoenixville. The 20bbl brewhouse packages a wide range of beers in 12oz cans, 22oz bottles and 750ml bottles. Pikeland Pils, a multiple GABF Gold Medal Winner, and O'Reilly's Stout, a nitro-poured, draught-only beer named after brewer Brian O'Reilly's grandfather are among its most popular beers, on and off premises, as are such Belgian-style delights as Incubus Tripel, Ichor Quadrupel, Saison Vos & Black Raspberry Reserve. Sly Fox is also noted for its Bock Beers (see listing for the Phoenixville pub for more details) and annual Christmas Ale.",2010-07-22T16:00:20-04:00,"40.1943, -75.534",971,6.6,Helles Bock,PA
985,1158,Sly Fox Brewhouse and Eatery - Royersford,312 North Lewis Road,,Royersford,Pennsylvania,19468,United States,1-610-948-8088,http://www.slyfoxbeer.com/index1.asp,,"A full production brewery and accompanying restaurant opened in 2004 by the owners of Sly Fox Brewhouse & Eatery in nearby Phoenixville. The 20bbl brewhouse packages a wide range of beers in 12oz cans, 22oz bottles and 750ml bottles. Pikeland Pils, a multiple GABF Gold Medal Winner, and O'Reilly's Stout, a nitro-poured, draught-only beer named after brewer Brian O'Reilly's grandfather are among its most popular beers, on and off premises, as are such Belgian-style delights as Incubus Tripel, Ichor Quadrupel, Saison Vos & Black Raspberry Reserve. Sly Fox is also noted for its Bock Beers (see listing for the Phoenixville pub for more details) and annual Christmas Ale.",2010-07-22T16:00:20-04:00,"40.1943, -75.534",972,5.3,Burns Scottish Ale,PA
986,1158,Sly Fox Brewhouse and Eatery - Royersford,312 North Lewis Road,,Royersford,Pennsylvania,19468,United States,1-610-948-8088,http://www.slyfoxbeer.com/index1.asp,,"A full production brewery and accompanying restaurant opened in 2004 by the owners of Sly Fox Brewhouse & Eatery in nearby Phoenixville. The 20bbl brewhouse packages a wide range of beers in 12oz cans, 22oz bottles and 750ml bottles. Pikeland Pils, a multiple GABF Gold Medal Winner, and O'Reilly's Stout, a nitro-poured, draught-only beer named after brewer Brian O'Reilly's grandfather are among its most popular beers, on and off premises, as are such Belgian-style delights as Incubus Tripel, Ichor Quadrupel, Saison Vos & Black Raspberry Reserve. Sly Fox is also noted for its Bock Beers (see listing for the Phoenixville pub for more details) and annual Christmas Ale.",2010-07-22T16:00:20-04:00,"40.1943, -75.534",973,7.2,Anniversary IPA Ahtanum,PA
987,1158,Sly Fox Brewhouse and Eatery - Royersford,312 North Lewis Road,,Royersford,Pennsylvania,19468,United States,1-610-948-8088,http://www.slyfoxbeer.com/index1.asp,,"A full production brewery and accompanying restaurant opened in 2004 by the owners of Sly Fox Brewhouse & Eatery in nearby Phoenixville. The 20bbl brewhouse packages a wide range of beers in 12oz cans, 22oz bottles and 750ml bottles. Pikeland Pils, a multiple GABF Gold Medal Winner, and O'Reilly's Stout, a nitro-poured, draught-only beer named after brewer Brian O'Reilly's grandfather are among its most popular beers, on and off premises, as are such Belgian-style delights as Incubus Tripel, Ichor Quadrupel, Saison Vos & Black Raspberry Reserve. Sly Fox is also noted for its Bock Beers (see listing for the Phoenixville pub for more details) and annual Christmas Ale.",2010-07-22T16:00:20-04:00,"40.1943, -75.534",974,7.2,Anniversary IPA Glacier,PA
988,1158,Sly Fox Brewhouse and Eatery - Royersford,312 North Lewis Road,,Royersford,Pennsylvania,19468,United States,1-610-948-8088,http://www.slyfoxbeer.com/index1.asp,,"A full production brewery and accompanying restaurant opened in 2004 by the owners of Sly Fox Brewhouse & Eatery in nearby Phoenixville. The 20bbl brewhouse packages a wide range of beers in 12oz cans, 22oz bottles and 750ml bottles. Pikeland Pils, a multiple GABF Gold Medal Winner, and O'Reilly's Stout, a nitro-poured, draught-only beer named after brewer Brian O'Reilly's grandfather are among its most popular beers, on and off premises, as are such Belgian-style delights as Incubus Tripel, Ichor Quadrupel, Saison Vos & Black Raspberry Reserve. Sly Fox is also noted for its Bock Beers (see listing for the Phoenixville pub for more details) and annual Christmas Ale.",2010-07-22T16:00:20-04:00,"40.1943, -75.534",975,7.2,Route 113 IPA,PA
989,1158,Sly Fox Brewhouse and Eatery - Royersford,312 North Lewis Road,,Royersford,Pennsylvania,19468,United States,1-610-948-8088,http://www.slyfoxbeer.com/index1.asp,,"A full production brewery and accompanying restaurant opened in 2004 by the owners of Sly Fox Brewhouse & Eatery in nearby Phoenixville. The 20bbl brewhouse packages a wide range of beers in 12oz cans, 22oz bottles and 750ml bottles. Pikeland Pils, a multiple GABF Gold Medal Winner, and O'Reilly's Stout, a nitro-poured, draught-only beer named after brewer Brian O'Reilly's grandfather are among its most popular beers, on and off premises, as are such Belgian-style delights as Incubus Tripel, Ichor Quadrupel, Saison Vos & Black Raspberry Reserve. Sly Fox is also noted for its Bock Beers (see listing for the Phoenixville pub for more details) and annual Christmas Ale.",2010-07-22T16:00:20-04:00,"40.1943, -75.534",976,4.1,Featherweight Lager,PA
990,1158,Sly Fox Brewhouse and Eatery - Royersford,312 North Lewis Road,,Royersford,Pennsylvania,19468,United States,1-610-948-8088,http://www.slyfoxbeer.com/index1.asp,,"A full production brewery and accompanying restaurant opened in 2004 by the owners of Sly Fox Brewhouse & Eatery in nearby Phoenixville. The 20bbl brewhouse packages a wide range of beers in 12oz cans, 22oz bottles and 750ml bottles. Pikeland Pils, a multiple GABF Gold Medal Winner, and O'Reilly's Stout, a nitro-poured, draught-only beer named after brewer Brian O'Reilly's grandfather are among its most popular beers, on and off premises, as are such Belgian-style delights as Incubus Tripel, Ichor Quadrupel, Saison Vos & Black Raspberry Reserve. Sly Fox is also noted for its Bock Beers (see listing for the Phoenixville pub for more details) and annual Christmas Ale.",2010-07-22T16:00:20-04:00,"40.1943, -75.534",977,5.7,Royal Weisse,PA
991,1158,Sly Fox Brewhouse and Eatery - Royersford,312 North Lewis Road,,Royersford,Pennsylvania,19468,United States,1-610-948-8088,http://www.slyfoxbeer.com/index1.asp,,"A full production brewery and accompanying restaurant opened in 2004 by the owners of Sly Fox Brewhouse & Eatery in nearby Phoenixville. The 20bbl brewhouse packages a wide range of beers in 12oz cans, 22oz bottles and 750ml bottles. Pikeland Pils, a multiple GABF Gold Medal Winner, and O'Reilly's Stout, a nitro-poured, draught-only beer named after brewer Brian O'Reilly's grandfather are among its most popular beers, on and off premises, as are such Belgian-style delights as Incubus Tripel, Ichor Quadrupel, Saison Vos & Black Raspberry Reserve. Sly Fox is also noted for its Bock Beers (see listing for the Phoenixville pub for more details) and annual Christmas Ale.",2010-07-22T16:00:20-04:00,"40.1943, -75.534",978,5.5,Phoenix Pale Ale,PA
992,1158,Sly Fox Brewhouse and Eatery - Royersford,312 North Lewis Road,,Royersford,Pennsylvania,19468,United States,1-610-948-8088,http://www.slyfoxbeer.com/index1.asp,,"A full production brewery and accompanying restaurant opened in 2004 by the owners of Sly Fox Brewhouse & Eatery in nearby Phoenixville. The 20bbl brewhouse packages a wide range of beers in 12oz cans, 22oz bottles and 750ml bottles. Pikeland Pils, a multiple GABF Gold Medal Winner, and O'Reilly's Stout, a nitro-poured, draught-only beer named after brewer Brian O'Reilly's grandfather are among its most popular beers, on and off premises, as are such Belgian-style delights as Incubus Tripel, Ichor Quadrupel, Saison Vos & Black Raspberry Reserve. Sly Fox is also noted for its Bock Beers (see listing for the Phoenixville pub for more details) and annual Christmas Ale.",2010-07-22T16:00:20-04:00,"40.1943, -75.534",979,4.7,Helles Golden Lager,PA
994,1178,Spilker Ales,300 West Fourth Street,,Cortland,Nebraska,68331,United States,1-402-798-7445,,,,2010-07-22T16:00:20-04:00,"40.5058, -96.707",653,0.0,Hopluia,NE
1002,1263,Thunderhead Brewery,18 East 21st Street,,Kearney,Nebraska,68847,United States,1-308-237-1558,,,,2010-07-22T16:00:20-04:00,"40.6966, -99.0815",838,0.0,Russian Imperial Stout,NE
1003,1265,Tied House Cafe & Brewery - San Jose,65 North San Pedro,,San Jose,California,95110,United States,1-408-295-2739,,,,2010-07-22T16:00:20-04:00,"37.3362, -121.894",253,0.0,Oatmeal Stout,CA
1004,1265,Tied House Cafe & Brewery - San Jose,65 North San Pedro,,San Jose,California,95110,United States,1-408-295-2739,,,,2010-07-22T16:00:20-04:00,"37.3362, -121.894",254,0.0,Amber Light,CA
1005,1265,Tied House Cafe & Brewery - San Jose,65 North San Pedro,,San Jose,California,95110,United States,1-408-295-2739,,,,2010-07-22T16:00:20-04:00,"37.3362, -121.894",255,0.0,New World Wheat,CA
1006,1265,Tied House Cafe & Brewery - San Jose,65 North San Pedro,,San Jose,California,95110,United States,1-408-295-2739,,,,2010-07-22T16:00:20-04:00,"37.3362, -121.894",256,0.0,Maibock,CA
1007,1265,Tied House Cafe & Brewery - San Jose,65 North San Pedro,,San Jose,California,95110,United States,1-408-295-2739,,,,2010-07-22T16:00:20-04:00,"37.3362, -121.894",257,0.0,Ironwood Dark,CA
1008,1265,Tied House Cafe & Brewery - San Jose,65 North San Pedro,,San Jose,California,95110,United States,1-408-295-2739,,,,2010-07-22T16:00:20-04:00,"37.3362, -121.894",258,0.0,Cascade Amber,CA
1009,1265,Tied House Cafe & Brewery - San Jose,65 North San Pedro,,San Jose,California,95110,United States,1-408-295-2739,,,,2010-07-22T16:00:20-04:00,"37.3362, -121.894",259,0.0,Alpine Gold,CA
